0,1.0228
5,1.0233
10,1.0358
15,1.0346
20,1.0532
25,1.059
30,1.0638
35,1.0668
40,1.0953
45,1.0931
50,1.1185
55,1.1364
60,1.1442
65,1.12
70,1.1363
75,1.1392
80,1.1404
85,1.1006
90,1.103
95,1.0864
100,1.0719
105,1.0783
110,1.0687
115,1.0789
120,1.0674
125,1.0997
130,1.0939
135,1.0945
140,1.0718
145,1.0661
150,1.0448
155,1.0198
160,1.0395
165,1.0472
170,1.0426
175,1.003
180,0.98863
185,0.98528
190,0.97904
195,0.99421
200,0.98512
205,0.99169
210,0.98425
215,0.9798
220,0.93852
225,0.95607
230,0.91141
235,0.88948
240,0.87739
245,0.84033
250,0.84384
255,0.80316
260,0.80582
265,0.81552
270,0.82103
275,0.82987
280,0.82561
285,0.85236
290,0.85464
295,0.849
300,0.85781
305,0.86765
310,0.90593
315,0.9148
320,0.93535
325,0.93391
330,0.95548
335,0.96622
340,0.95234
345,0.92223
350,0.9411
355,0.94818
360,0.95357
365,0.97537
370,0.99569
375,0.99759
380,1.0003
385,0.9962
390,0.9892
395,1.0251
400,1.02
405,1.0351
410,1.0325
415,1.0241
420,0.97043
425,0.95659
430,0.97556
435,0.9853
440,0.96094
445,1.0036
450,1.0261
455,0.98198
460,0.98188
465,0.98853
470,0.99664
475,1.0064
480,0.99089
485,1.0169
490,1.0169
495,1.0144
500,1.0203
505,1.0144
510,1.0025
515,0.99809
520,0.99424
525,0.9693
530,0.98558
535,0.96008
540,0.98487
545,1.0047
550,1.0135
555,1.0108
560,1.0179
565,1.03
570,1.0337
575,1.0491
580,1.0338
585,1.0236
590,1.0184
595,1.0125
600,0.99706
605,1.0035
610,1.0129
615,0.99841
620,1.0181
625,1.0057
630,1.007
635,0.97149
640,0.97952
645,1.001
650,0.99308
655,0.99759
660,1.0193
665,1.0348
670,1.0454
675,1.0612
680,1.0653
685,1.0742
690,1.0598
695,1.0541
700,1.0328
705,1.059
710,1.0708
715,1.0792
720,1.0769
725,1.0592
730,1.0482
735,1.0253
740,1.0331
745,1.0553
750,1.0474
755,1.0372
760,1.0369
765,1.0335
770,1.0422
775,1.0677
780,1.0582
785,1.0349
790,0.98075
795,0.9824
800,0.9899
805,1.0239
810,1.0178
815,0.98158
820,0.9871
825,0.9672
830,0.99033
835,0.96604
840,0.98444
845,0.96361
850,0.95573
855,0.97363
860,0.98734
865,0.99817
870,1.0183
875,1.0125
880,1.03
885,0.995
890,1.0015
895,1.0002
900,1.0225
905,0.99722
910,0.999
915,0.96051
920,0.94276
925,0.94579
930,0.95752
935,0.94158
940,0.91961
945,0.93496
950,0.92038
955,0.88641
960,0.86449
965,0.85796
970,0.84257
975,0.8426
980,0.876
985,0.86984
990,0.86151
995,0.87203
1000,0.85428
1005,0.88759
1010,0.90538
1015,0.90959
1020,0.91251
1025,0.93434
1030,0.93927
1035,0.95532
1040,0.97611
1045,0.97117
1050,0.96582
1055,0.966
1060,0.9452
1065,0.95634
1070,0.94823
1075,0.92509
1080,0.94232
1085,0.93756
1090,0.96357
1095,0.95952
1100,0.94381
1105,0.96159
1110,0.97496
1115,1.0014
1120,1.0265
1125,0.99546
1130,1.0094
1135,0.99594
1140,0.99662
1145,0.99143
1150,0.9882
1155,0.998
1160,1.0236
1165,1.0066
1170,1.0152
1175,1.0477
1180,1.0591
1185,1.0546
1190,1.0743
1195,1.0981
1200,1.1315
1205,1.1304
1210,1.1267
1215,1.1468
1220,1.1691
1225,1.1906
1230,1.1622
1235,1.1459
1240,1.1678
1245,1.1678
1250,1.133
1255,1.1274
1260,1.1588
1265,1.1175
1270,1.1212
1275,1.1118
1280,1.0847
1285,1.0818
1290,1.0994
1295,1.1095
1300,1.1352
1305,1.1144
1310,1.0912
1315,1.0995
1320,1.0972
1325,1.0686
1330,1.054
1335,1.0283
1340,1.0245
1345,1.0302
1350,1.0348
1355,1.0313
1360,1.0673
1365,1.0181
1370,1.011
1375,1.047
1380,1.0326
1385,1.0148
1390,1.006
1395,0.98867
1400,0.96553
1405,0.99438
1410,0.96234
1415,0.93275
1420,0.91927
1425,0.90707
1430,0.87337
1435,0.89332
1440,0.88445
1445,0.86165
1450,0.90262
1455,0.92448
1460,0.92686
1465,0.91561
1470,0.91796
1475,0.93674
1480,0.9276
1485,0.93193
1490,0.93469
1495,0.90147
1500,0.89768
1505,0.919
1510,0.91682
1515,0.93143
1520,0.93221
1525,0.94006
1530,0.93639
1535,0.93234
1540,0.91259
1545,0.90668
1550,0.9192
1555,0.92216
1560,0.9528
1565,0.91754
1570,0.93363
1575,0.95616
1580,0.98398
1585,0.94784
1590,0.98891
1595,0.98399
1600,0.98415
1605,0.99447
1610,1.0363
1615,1.0292
1620,0.99121
1625,1.0139
1630,1.0341
1635,1.0368
1640,1.0307
1645,1.0295
1650,1.0206
1655,1.0296
1660,1.03
1665,1.0566
1670,1.0421
1675,1.0102
1680,1.0038
1685,0.98249
1690,0.981
1695,0.9693
1700,0.95579
1705,0.95362
1710,1.0001
1715,1.0096
1720,1.0132
1725,1.0179
1730,1.0106
1735,1.025
1740,1.0339
1745,1.0363
1750,1.0377
1755,1.046
1760,1.0142
1765,1.0192
1770,1.026
1775,1.0145
1780,1.053
1785,1.0506
1790,1.0507
1795,1.0284
1800,1.0007
1805,0.96526
1810,0.94605
1815,0.9428
1820,0.92173
1825,0.89542
1830,0.87435
1835,0.87696
1840,0.87906
1845,0.92094
1850,0.91526
1855,0.94044
1860,0.92578
1865,0.94282
1870,0.91497
1875,0.9343
1880,0.94982
1885,0.98114
1890,0.99314
1895,1.0302
1900,1.0733
1905,1.0859
1910,1.0955
1915,1.095
1920,1.0912
1925,1.1058
1930,1.1247
1935,1.1311
1940,1.1342
1945,1.1255
1950,1.1271
1955,1.1271
1960,1.1251
1965,1.1458
1970,1.1418
1975,1.1328
1980,1.148
1985,1.1667
1990,1.1579
1995,1.1492
2000,1.1662
2005,1.1566
2010,1.1383
2015,1.1166
2020,1.1173
2025,1.1066
2030,1.107
2035,1.0811
2040,1.0468
2045,1.027
2050,1.0317
2055,1.0319
2060,1.042
2065,1.0213
2070,1.0502
2075,0.9949
2080,0.98749
2085,0.99804
2090,1.0007
2095,0.99397
2100,1.0278
2105,1.0226
2110,1.0183
2115,1.0332
2120,0.99932
2125,0.99649
2130,0.99656
2135,1.0174
2140,1.0443
2145,1.023
2150,1.0024
2155,0.94899
2160,0.93198
2165,0.93408
2170,0.94061
2175,0.87441
2180,0.88887
2185,0.87578
2190,0.84079
2195,0.85394
2200,0.87582
2205,0.85182
2210,0.83265
2215,0.82707
2220,0.83283
2225,0.82933
2230,0.82888
2235,0.85432
2240,0.86348
2245,0.87267
2250,0.87488
2255,0.86473
2260,0.83193
2265,0.84727
2270,0.83298
2275,0.88678
2280,0.89749
2285,0.9489
2290,0.96382
2295,0.97988
2300,0.98415
2305,0.95123
2310,0.94112
2315,0.97257
2320,1.0191
2325,1.0715
2330,1.0821
2335,1.0792
2340,1.0564
2345,1.072
2350,1.0956
2355,1.1145
2360,1.1465
2365,1.1313
2370,1.1136
2375,1.1055
2380,1.1295
2385,1.1297
2390,1.0982
2395,1.1222
2400,1.1108
2405,1.1073
2410,1.1229
2415,1.1119
2420,1.0945
2425,1.0921
2430,1.0787
2435,1.0677
2440,1.0487
2445,1.0437
2450,1.0349
2455,1.0515
2460,1.0015
2465,0.98272
2470,1.0014
2475,1.0479
2480,1.0591
2485,1.0662
2490,1.0706
2495,1.0845
2500,1.0585
2505,1.0443
2510,1.0491
2515,1.0255
2520,1.0232
2525,1.0314
2530,1.0014
2535,0.99225
2540,1.0244
2545,1.019
2550,1.0062
2555,0.99695
2560,0.98283
2565,0.97385
2570,0.94608
2575,0.96382
2580,0.97182
2585,0.97441
2590,0.9997
2595,1.0195
2600,1.0261
2605,1.015
2610,0.98451
2615,0.97346
2620,0.95395
2625,0.94095
2630,0.93284
2635,0.97362
2640,0.96867
2645,0.96299
2650,0.97507
2655,0.95196
2660,0.94799
2665,0.93546
2670,0.95006
2675,0.93283
2680,0.92347
2685,0.94108
2690,0.97185
2695,0.98246
2700,0.95779
2705,0.94283
2710,0.9519
2715,0.98356
2720,0.99433
2725,0.95881
2730,0.9185
2735,0.92261
2740,0.93538
2745,0.92664
2750,0.92677
2755,0.94254
2760,0.92242
2765,0.92602
2770,0.91963
2775,0.9219
2780,0.93229
2785,0.94171
2790,0.94332
2795,0.96203
2800,0.94737
2805,0.93616
2810,0.95289
2815,0.97365
2820,0.95577
2825,0.97488
2830,0.97484
2835,0.99933
2840,0.99875
2845,0.99769
2850,1.0059
2855,0.98979
2860,0.97172
2865,0.97955
2870,0.99233
2875,0.99702
2880,0.97996
2885,0.96737
2890,0.94009
2895,0.96059
2900,0.96473
2905,0.97346
2910,0.99374
2915,1.0136
2920,1.0417
2925,1.036
2930,1.0394
2935,1.0543
2940,1.0793
2945,1.0813
2950,1.0847
2955,1.0804
2960,1.0831
2965,1.0841
2970,1.078
2975,1.057
2980,1.06
2985,1.064
2990,1.0542
2995,1.0199
3000,1.0484
3005,1.0293
3010,1.0332
3015,1.0317
3020,1.0384
3025,1.0777
3030,1.0711
3035,1.088
3040,1.1061
3045,1.0764
3050,1.0674
3055,1.1006
3060,1.1412
3065,1.1257
3070,1.1532
3075,1.163
3080,1.1405
3085,1.1372
3090,1.1196
3095,1.1113
3100,1.1164
3105,1.0938
3110,1.127
3115,1.116
3120,1.0716
3125,1.0903
3130,1.0677
3135,1.0428
3140,1.0654
3145,1.0281
3150,0.9928
3155,0.97091
3160,0.95707
3165,0.92854
3170,0.93869
3175,0.93726
3180,0.91681
3185,0.9203
3190,0.92739
3195,0.89568
3200,0.87144
3205,0.8516
3210,0.8519
3215,0.85332
3220,0.82852
3225,0.85179
3230,0.8403
3235,0.85052
3240,0.81046
3245,0.81441
3250,0.80475
3255,0.79596
3260,0.81264
3265,0.81231
3270,0.79439
3275,0.81694
3280,0.7839
3285,0.80582
3290,0.83399
3295,0.84883
3300,0.84237
3305,0.8252
3310,0.82901
3315,0.83926
3320,0.85187
3325,0.86036
3330,0.87296
3335,0.89736
3340,0.90638
3345,0.91754
3350,0.91591
3355,0.90826
3360,0.9129
3365,0.95072
3370,0.96158
3375,0.97976
3380,1.0235
3385,1.0167
3390,1.0182
3395,1.0081
3400,1.0188
3405,1.0103
3410,1.0154
3415,0.98958
3420,1.0349
3425,1.0529
3430,1.0423
3435,1.0769
3440,1.0733
3445,1.0801
3450,1.0994
3455,1.0891
3460,1.1172
3465,1.1307
3470,1.163
3475,1.1827
3480,1.2322
3485,1.2415
3490,1.2324
3495,1.2172
3500,1.2046
3505,1.1838
3510,1.1712
3515,1.1635
3520,1.1705
3525,1.173
3530,1.1494
3535,1.1213
3540,1.1149
3545,1.102
3550,1.0892
3555,1.0836
3560,1.0945
3565,1.0883
3570,1.0636
3575,1.0638
3580,1.0794
3585,1.0711
3590,1.0809
3595,1.0638
3600,1.045
3605,1.0633
3610,1.0521
3615,1.0588
3620,1.0674
3625,1.0805
3630,1.0883
3635,1.1093
