0,1.0089
5,1.0177
10,1.0265
15,1.0352
20,1.0437
25,1.0521
30,1.0602
35,1.0681
40,1.0758
45,1.0831
50,1.0901
55,1.0968
60,1.1031
65,1.109
70,1.1144
75,1.1194
80,1.1239
85,1.128
90,1.1315
95,1.1345
100,1.137
105,1.1389
110,1.1403
115,1.1411
120,1.1414
125,1.1411
130,1.1403
135,1.1389
140,1.137
145,1.1345
150,1.1315
155,1.128
160,1.1239
165,1.1194
170,1.1144
175,1.109
180,1.1031
185,1.0968
190,1.0901
195,1.0831
200,1.0758
205,1.0681
210,1.0602
215,1.0521
220,1.0437
225,1.0352
230,1.0265
235,1.0177
240,1.0089
245,1
250,0.99112
255,0.98228
260,0.9735
265,0.96483
270,0.9563
275,0.94794
280,0.93979
285,0.93187
290,0.92423
295,0.91688
300,0.90986
305,0.9032
310,0.89691
315,0.89104
320,0.88559
325,0.8806
330,0.87608
335,0.87204
340,0.86852
345,0.86551
350,0.86303
355,0.86109
360,0.8597
365,0.85886
370,0.85859
375,0.85886
380,0.8597
385,0.86109
390,0.86303
395,0.86551
400,0.86852
405,0.87204
410,0.87608
415,0.8806
420,0.88559
425,0.89104
430,0.89691
435,0.9032
440,0.90986
445,0.91688
450,0.92423
455,0.93187
460,0.93979
465,0.94794
470,0.9563
475,0.96483
480,0.9735
485,0.98228
490,0.99112
495,1
500,1.0089
505,1.0177
510,1.0265
515,1.0352
520,1.0437
525,1.0521
530,1.0602
535,1.0681
540,1.0758
545,1.0831
550,1.0901
555,1.0968
560,1.1031
565,1.109
570,1.1144
575,1.1194
580,1.1239
585,1.128
590,1.1315
595,1.1345
600,1.137
605,1.1389
610,1.1403
615,1.1411
620,1.1414
625,1.1411
630,1.1403
635,1.1389
640,1.137
645,1.1345
650,1.1315
655,1.128
660,1.1239
665,1.1194
670,1.1144
675,1.109
680,1.1031
685,1.0968
690,1.0901
695,1.0831
700,1.0758
705,1.0681
710,1.0602
715,1.0521
720,1.0437
725,1.0352
730,1.0265
735,1.0177
740,1.0089
745,1
750,0.99112
755,0.98228
760,0.9735
765,0.96483
770,0.9563
775,0.94794
780,0.93979
785,0.93187
790,0.92423
795,0.91688
800,0.90986
805,0.9032
810,0.89691
815,0.89104
820,0.88559
825,0.8806
830,0.87608
835,0.87204
840,0.86852
845,0.86551
850,0.86303
855,0.86109
860,0.8597
865,0.85886
870,0.85859
875,0.85886
880,0.8597
885,0.86109
890,0.86303
895,0.86551
900,0.86852
905,0.87204
910,0.87608
915,0.8806
920,0.88559
925,0.89104
930,0.89691
935,0.9032
940,0.90986
945,0.91688
950,0.92423
955,0.93187
960,0.93979
965,0.94794
970,0.9563
975,0.96483
980,0.9735
985,0.98228
990,0.99112
995,1
1000,1.0089
1005,1.0177
1010,1.0265
1015,1.0352
1020,1.0437
1025,1.0521
1030,1.0602
1035,1.0681
1040,1.0758
1045,1.0831
1050,1.0901
1055,1.0968
1060,1.1031
1065,1.109
1070,1.1144
1075,1.1194
1080,1.1239
1085,1.128
1090,1.1315
1095,1.1345
1100,1.137
1105,1.1389
1110,1.1403
1115,1.1411
1120,1.1414
1125,1.1411
1130,1.1403
1135,1.1389
1140,1.137
1145,1.1345
1150,1.1315
1155,1.128
1160,1.1239
1165,1.1194
1170,1.1144
1175,1.109
1180,1.1031
1185,1.0968
1190,1.0901
1195,1.0831
1200,1.0758
1205,1.0681
1210,1.0602
1215,1.0521
1220,1.0437
1225,1.0352
1230,1.0265
1235,1.0177
1240,1.0089
1245,1
1250,0.99112
1255,0.98228
1260,0.9735
1265,0.96483
1270,0.9563
1275,0.94794
1280,0.93979
1285,0.93187
1290,0.92423
1295,0.91688
1300,0.90986
1305,0.9032
1310,0.89691
1315,0.89104
1320,0.88559
1325,0.8806
1330,0.87608
1335,0.87204
1340,0.86852
1345,0.86551
1350,0.86303
1355,0.86109
1360,0.8597
1365,0.85886
1370,0.85859
1375,0.85886
1380,0.8597
1385,0.86109
1390,0.86303
1395,0.86551
1400,0.86852
1405,0.87204
1410,0.87608
1415,0.8806
1420,0.88559
1425,0.89104
1430,0.89691
1435,0.9032
1440,0.90986
1445,0.91688
1450,0.92423
1455,0.93187
1460,0.93979
1465,0.94794
1470,0.9563
1475,0.96483
1480,0.9735
1485,0.98228
1490,0.99112
1495,1
1500,1.0089
1505,1.0177
1510,1.0265
1515,1.0352
1520,1.0437
1525,1.0521
1530,1.0602
1535,1.0681
1540,1.0758
1545,1.0831
1550,1.0901
1555,1.0968
1560,1.1031
1565,1.109
1570,1.1144
1575,1.1194
1580,1.1239
1585,1.128
1590,1.1315
1595,1.1345
1600,1.137
1605,1.1389
1610,1.1403
1615,1.1411
1620,1.1414
1625,1.1411
1630,1.1403
1635,1.1389
1640,1.137
1645,1.1345
1650,1.1315
1655,1.128
1660,1.1239
1665,1.1194
1670,1.1144
1675,1.109
1680,1.1031
1685,1.0968
1690,1.0901
1695,1.0831
1700,1.0758
1705,1.0681
1710,1.0602
1715,1.0521
1720,1.0437
1725,1.0352
1730,1.0265
1735,1.0177
1740,1.0089
1745,1
1750,0.99112
1755,0.98228
1760,0.9735
1765,0.96483
1770,0.9563
1775,0.94794
1780,0.93979
1785,0.93187
1790,0.92423
1795,0.91688
1800,0.90986
1805,0.9032
1810,0.89691
1815,0.89104
1820,0.88559
1825,0.8806
1830,0.87608
1835,0.87204
1840,0.86852
1845,0.86551
1850,0.86303
1855,0.86109
1860,0.8597
1865,0.85886
1870,0.85859
1875,0.85886
1880,0.8597
1885,0.86109
1890,0.86303
1895,0.86551
1900,0.86852
1905,0.87204
1910,0.87608
1915,0.8806
1920,0.88559
1925,0.89104
1930,0.89691
1935,0.9032
1940,0.90986
1945,0.91688
1950,0.92423
1955,0.93187
1960,0.93979
1965,0.94794
1970,0.9563
1975,0.96483
1980,0.9735
1985,0.98228
1990,0.99112
1995,1
2000,1.0089
2005,1.0177
2010,1.0265
2015,1.0352
2020,1.0437
2025,1.0521
2030,1.0602
2035,1.0681
